user_id,username,email,phone,registered_at,registration_source,status,user_level,is_vip,last_active_at,created_at,updated_at
439,hangang,juan53@example.net,18061367499,2026-01-14 14:03:03.53532,organic,active,2,f,2026-01-17 09:46:38.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
440,emo,gtian@example.com,13871147732,2025-11-11 09:51:46.53532,web,active,2,f,2026-01-10 07:02:09.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
441,duanfang,wanyong@example.org,13969524991,2026-01-16 02:12:44.53532,wechat_mini,active,1,f,2026-01-21 12:34:01.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
442,mtan,yong77@example.net,15185880061,2025-11-12 16:55:15.53532,web,deleted,1,t,2025-12-19 22:45:52.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
443,na77,chenjing@example.net,15642762467,2025-10-31 07:44:11.53532,ad_campaign,active,5,f,2025-11-20 02:54:57.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
444,jzhang,jtang@example.org,13006479695,2025-11-23 12:18:09.53532,referral,deleted,4,f,2025-12-25 03:17:24.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
445,min00,fuming@example.com,13390561655,2025-12-04 18:37:11.53532,referral,active,1,f,2025-12-25 12:50:28.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
446,zhangjun,junyuan@example.com,13211415208,2025-12-04 22:03:40.53532,huawei_store,active,2,f,2025-12-04 22:03:40.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
447,gxiong,bli@example.net,18890569659,2026-01-18 16:14:55.53532,web,active,3,f,2026-01-18 16:14:55.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
448,tianguiying,minwan@example.net,13352945637,2026-01-20 18:23:53.53532,organic,active,2,f,2026-01-23 20:32:27.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
449,xiajuan,lei04@example.net,15939191954,2025-12-08 23:48:07.53532,referral,inactive,1,f,2025-12-23 03:00:02.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
450,mingding,wei46@example.net,13153664987,2026-01-16 12:11:35.53532,app_store,active,2,f,2026-01-21 10:23:45.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
451,yinyan,xiulanwan@example.org,15674896908,2025-11-13 17:03:56.53532,ad_campaign,inactive,4,t,2025-11-13 17:03:56.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
452,pgong,yongliu@example.com,18251364424,2025-11-29 21:13:08.53532,web,active,2,f,2026-01-19 06:20:55.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
453,nakang,gujuan@example.org,15047786603,2025-12-16 04:05:37.53532,ad_campaign,active,2,f,2025-12-30 05:32:40.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
454,chaolei,yong82@example.net,18007001594,2026-01-23 04:34:38.53532,google_play,active,3,f,2026-01-23 04:34:38.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
455,qpan,qinjie@example.org,13798189847,2025-11-12 23:30:44.53532,wechat_mini,active,3,t,2025-11-24 15:20:37.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
456,lumin,bkang@example.org,13812347649,2025-10-27 19:02:34.53532,google_play,active,1,f,2025-10-27 19:02:34.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
457,yan15,rtang@example.org,15125754090,2025-11-19 12:18:47.53532,referral,active,2,f,2025-12-30 01:42:44.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
458,zhouyong,leixiao@example.com,15251837606,2026-01-04 23:19:41.53532,app_store,active,2,f,2026-01-23 04:03:26.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
459,li13,juan27@example.net,15760417765,2026-01-05 07:03:27.53532,organic,suspended,1,f,2026-01-23 04:24:50.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
460,kduan,wei15@example.com,14585700272,2025-12-27 09:58:53.53532,organic,active,2,f,2026-01-11 22:11:18.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
461,qiujuan,min91@example.org,13938296577,2025-10-28 06:42:01.53532,google_play,active,2,f,2026-01-10 21:39:31.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
462,leihao,li31@example.com,15826693008,2025-12-24 21:21:40.53532,web,active,3,t,2025-12-24 21:21:40.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
463,gangtan,leizhu@example.org,13569694215,2025-11-30 01:20:49.53532,organic,active,1,t,2025-12-23 18:34:48.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
464,wuping,fzheng@example.org,15033447626,2026-01-06 01:51:08.53532,app_store,active,4,f,2026-01-20 05:34:59.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
465,yong36,pinggong@example.org,15243973597,2025-12-25 23:14:39.53532,app_store,active,4,f,2026-01-20 12:19:31.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
466,ugao,nzhong@example.net,15969411800,2025-11-14 12:17:33.53532,ad_campaign,active,2,f,2025-11-14 12:17:33.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
467,taomo,bailei@example.net,14564652809,2025-11-07 13:12:44.53532,wechat_mini,active,1,t,2026-01-20 01:25:55.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
468,weiwan,qiang21@example.com,18586241502,2025-12-02 14:15:01.53532,wechat_mini,suspended,2,f,2025-12-02 14:15:01.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
469,ming64,xiuying48@example.com,18225728703,2025-11-30 09:15:57.53532,huawei_store,inactive,2,f,2025-11-30 12:48:47.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
470,tanglei,yantan@example.com,13770758777,2025-11-07 15:58:42.53532,wechat_mini,active,2,f,2025-11-07 15:58:42.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
471,gongguiying,gang34@example.org,15328499390,2026-01-02 00:58:57.53532,referral,active,3,f,2026-01-20 20:22:02.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
472,pingding,taozheng@example.org,18150416591,2025-11-17 07:49:54.53532,web,active,1,t,2026-01-09 18:04:34.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
473,chaodong,qzou@example.com,18749050975,2025-11-22 22:40:47.53532,web,inactive,2,f,2025-12-15 10:27:42.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
474,juancui,min01@example.net,14561642361,2025-11-10 11:16:48.53532,referral,active,1,f,2025-12-22 15:11:34.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
475,huangjing,sqiu@example.net,14521476492,2026-01-16 03:54:07.53532,ad_campaign,deleted,1,f,2026-01-23 05:28:11.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
476,pengwei,taosu@example.com,18849961659,2025-12-12 03:20:29.53532,web,active,1,f,2025-12-17 00:19:03.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
477,cdu,qiang32@example.com,13081476174,2026-01-18 06:01:07.53532,app_store,active,3,f,2026-01-21 16:38:15.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
478,yongliu,weishen@example.com,13208108186,2025-12-30 18:49:11.53532,app_store,active,2,f,2026-01-08 08:40:18.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
479,dduan,ming49@example.org,14580172260,2025-12-11 14:55:40.53532,huawei_store,active,3,f,2026-01-20 04:55:45.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
480,min97,zyi@example.com,15723219416,2026-01-09 14:17:46.53532,organic,active,1,f,2026-01-13 14:06:27.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
481,qinguiying,hanyang@example.com,18769749956,2025-12-23 13:21:04.53532,wechat_mini,inactive,3,t,2026-01-04 13:42:08.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
482,fujie,houguiying@example.org,18530372368,2025-12-09 22:45:56.53532,referral,active,2,t,2025-12-10 02:34:06.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
483,qiang27,hcao@example.org,18127770793,2025-11-03 16:07:47.53532,ad_campaign,active,5,f,2025-12-31 22:03:21.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
484,vcui,fanyang@example.net,18267998407,2025-11-10 20:25:07.53532,app_store,active,4,f,2025-11-12 02:41:30.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
485,tjin,wuchao@example.com,13258146717,2026-01-07 02:10:59.53532,web,inactive,2,f,2026-01-22 01:33:04.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
486,bzhu,guoli@example.net,14775738395,2025-12-01 03:00:37.53532,google_play,active,5,f,2026-01-02 22:19:21.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
487,sfu,rshao@example.net,18657293417,2025-12-18 16:41:36.53532,google_play,inactive,3,t,2026-01-05 13:24:51.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
488,jingyao,yduan@example.com,18843380054,2025-12-24 19:55:56.53532,wechat_mini,active,3,f,2026-01-19 07:58:35.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
489,yong22,dengmin@example.com,13793183745,2025-12-25 13:47:29.53532,ad_campaign,active,5,f,2026-01-15 07:05:47.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
490,jie89,zoufang@example.com,13371199180,2025-12-20 02:19:37.53532,referral,active,5,f,2026-01-04 01:53:27.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
491,yangfeng,mingguo@example.net,15278712552,2025-11-05 23:35:56.53532,google_play,active,2,f,2026-01-03 20:50:25.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
492,qiangshao,kongtao@example.com,15282145653,2025-12-06 04:32:24.53532,web,inactive,2,f,2025-12-24 09:19:34.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
493,weishao,jieshen@example.com,18967850720,2025-12-19 23:52:27.53532,referral,active,1,f,2026-01-03 04:23:43.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
494,dongmin,na26@example.org,15902908466,2025-11-28 19:10:11.53532,huawei_store,active,2,f,2026-01-24 16:46:55.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
495,min50,wei92@example.net,15973899756,2025-11-01 16:09:53.53532,web,inactive,1,f,2025-11-01 16:09:53.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
496,gang08,na28@example.net,15231884852,2025-11-22 07:54:22.53532,wechat_mini,inactive,1,f,2025-11-22 07:54:22.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
497,jun46,daiming@example.com,15585101749,2025-11-08 20:49:05.53532,app_store,deleted,1,f,2025-11-08 20:49:05.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
498,xiulanxiong,mingliu@example.com,15692683158,2026-01-21 18:15:34.53532,web,inactive,3,t,2026-01-23 13:28:29.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
499,qiang12,fren@example.org,13562737158,2025-12-05 19:58:56.53532,ad_campaign,active,2,t,2025-12-06 17:57:10.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
500,llei,byu@example.com,18576228277,2026-01-11 15:26:43.53532,google_play,active,1,f,2026-01-16 20:39:40.53532,2026-01-25 02:16:11.333435,2026-01-25 02:16:11.333435
